model,date,trend
TrainValidationSelector,2020-12-31,8.230600222525476
TrainValidationSelector,2021-01-04,8.216811546997112
TrainValidationSelector,2021-01-05,8.223306220654802
TrainValidationSelector,2021-01-06,8.22924020235696
TrainValidationSelector,2021-01-07,8.243513726272278
TrainValidationSelector,2021-01-08,8.248919496231746
TrainValidationSelector,2021-01-11,8.242826173412617
TrainValidationSelector,2021-01-12,8.243117466328101
TrainValidationSelector,2021-01-13,8.24518701006738
TrainValidationSelector,2021-01-14,8.241499556774064
TrainValidationSelector,2021-01-15,8.234760213590198
TrainValidationSelector,2021-01-19,8.24261767858471
TrainValidationSelector,2021-01-20,8.255963842034244
TrainValidationSelector,2021-01-21,8.25653551173292
TrainValidationSelector,2021-01-22,8.25377417515622
TrainValidationSelector,2021-01-25,8.257077612461925
TrainValidationSelector,2021-01-26,8.25512032026834
TrainValidationSelector,2021-01-27,8.230598259540633
TrainValidationSelector,2021-01-28,8.238726531905748
TrainValidationSelector,2021-01-29,8.22081803836473
TrainValidationSelector,2021-02-01,8.23581379073662
TrainValidationSelector,2021-02-02,8.249333427987697
TrainValidationSelector,2021-02-03,8.250902622980746
TrainValidationSelector,2021-02-04,8.261290500490297
TrainValidationSelector,2021-02-05,8.26542860717207
TrainValidationSelector,2021-02-08,8.272506303692783
TrainValidationSelector,2021-02-09,8.27162274654154
TrainValidationSelector,2021-02-10,8.271315684074729
TrainValidationSelector,2021-02-11,8.272998842937742
TrainValidationSelector,2021-02-12,8.277489905868183
TrainValidationSelector,2021-02-16,8.277053857145233
TrainValidationSelector,2021-02-17,8.276629431631857
TrainValidationSelector,2021-02-18,8.272366961803696
TrainValidationSelector,2021-02-19,8.270307023021536
TrainValidationSelector,2021-02-22,8.262921511990069
TrainValidationSelector,2021-02-23,8.264183348352093
TrainValidationSelector,2021-02-24,8.274326045496577
TrainValidationSelector,2021-02-25,8.25095598899528
TrainValidationSelector,2021-02-26,8.246403349427574
TrainValidationSelector,2021-03-01,8.268402577140472
TrainValidationSelector,2021-03-02,8.260935436522853
TrainValidationSelector,2021-03-03,8.247940611776272
TrainValidationSelector,2021-03-04,8.235250101830475
TrainValidationSelector,2021-03-05,8.253133656904366
TrainValidationSelector,2021-03-08,8.248836665362642
TrainValidationSelector,2021-03-09,8.262223171945061
TrainValidationSelector,2021-03-10,8.268526738982576
TrainValidationSelector,2021-03-11,8.278535366423656
TrainValidationSelector,2021-03-12,8.279912081622221
TrainValidationSelector,2021-03-15,8.28605405111881
TrainValidationSelector,2021-03-16,8.284780848578125
TrainValidationSelector,2021-03-17,8.287115632063376
TrainValidationSelector,2021-03-18,8.273047316827773
TrainValidationSelector,2021-03-19,8.272279774916875
TrainValidationSelector,2021-03-22,8.278716453738689
TrainValidationSelector,2021-03-23,8.271479235290684
TrainValidationSelector,2021-03-24,8.26622637905886
TrainValidationSelector,2021-03-25,8.271454612283996
TrainValidationSelector,2021-03-26,8.287225020087673
TrainValidationSelector,2021-03-29,8.286730417202017
TrainValidationSelector,2021-03-30,8.283810610502012
TrainValidationSelector,2021-03-31,8.287463745189443
TrainValidationSelector,2021-04-01,8.29906648640121
TrainValidationSelector,2021-04-05,8.312950561425495
TrainValidationSelector,2021-04-06,8.312420500543004
TrainValidationSelector,2021-04-07,8.313913751531635
TrainValidationSelector,2021-04-08,8.318137705805652
TrainValidationSelector,2021-04-09,8.325544203301947
TrainValidationSelector,2021-04-12,8.325625627740706
TrainValidationSelector,2021-04-13,8.328657512125169
TrainValidationSelector,2021-04-14,8.325117246793594
TrainValidationSelector,2021-04-15,8.33558529494997
TrainValidationSelector,2021-04-16,8.339140026880798
TrainValidationSelector,2021-04-19,8.334019323872074
TrainValidationSelector,2021-04-20,8.327627889100226
TrainValidationSelector,2021-04-21,8.336039656102427
TrainValidationSelector,2021-04-22,8.327736145118704
TrainValidationSelector,2021-04-23,8.337885592760427
TrainValidationSelector,2021-04-26,8.33983071704161
TrainValidationSelector,2021-04-27,8.339660053676042
TrainValidationSelector,2021-04-28,8.339012208612187
TrainValidationSelector,2021-04-29,8.345220263467493
TrainValidationSelector,2021-04-30,8.338586909245318
TrainValidationSelector,2021-05-03,8.340859674519983
TrainValidationSelector,2021-05-04,8.334578739432354
TrainValidationSelector,2021-05-05,8.335287684156429
TrainValidationSelector,2021-05-06,8.343198603552946
TrainValidationSelector,2021-05-07,8.350114690391349
TrainValidationSelector,2021-05-10,8.34010721401682
TrainValidationSelector,2021-05-11,8.331059858176717
TrainValidationSelector,2021-05-12,8.310546505128888
TrainValidationSelector,2021-05-13,8.321866378865007
TrainValidationSelector,2021-05-14,8.336147727970177
TrainValidationSelector,2021-05-17,8.333899004871945
TrainValidationSelector,2021-05-18,8.325655389679753
TrainValidationSelector,2021-05-19,8.322900745163649
TrainValidationSelector,2021-05-20,8.332785051196408
TrainValidationSelector,2021-05-21,8.332532786944896
TrainValidationSelector,2021-05-24,8.341838934041544
TrainValidationSelector,2021-05-25,8.340104094384847
TrainValidationSelector,2021-05-26,8.341868568807067
TrainValidationSelector,2021-05-27,8.343037912604807
TrainValidationSelector,2021-05-28,8.343786433106022
TrainValidationSelector,2021-06-01,8.3433711695118
TrainValidationSelector,2021-06-02,8.3446501975405
TrainValidationSelector,2021-06-03,8.341445330871371
TrainValidationSelector,2021-06-04,8.349693882998952
TrainValidationSelector,2021-06-07,8.349151872637684
TrainValidationSelector,2021-06-08,8.349262615263182
TrainValidationSelector,2021-06-09,8.34764656735665
TrainValidationSelector,2021-06-10,8.35206009707134
TrainValidationSelector,2021-06-11,8.35406406386613
TrainValidationSelector,2021-06-14,8.355784788534292
TrainValidationSelector,2021-06-15,8.353785089134242
TrainValidationSelector,2021-06-16,8.348584089920013
TrainValidationSelector,2021-06-17,8.347724143486024
TrainValidationSelector,2021-06-18,8.335501218170783
TrainValidationSelector,2021-06-21,8.348512881433464
TrainValidationSelector,2021-06-22,8.35367644319721
TrainValidationSelector,2021-06-23,8.352923005809194
TrainValidationSelector,2021-06-24,8.358487167812447
TrainValidationSelector,2021-06-25,8.36184305610087
TrainValidationSelector,2021-06-28,8.364131999975104
TrainValidationSelector,2021-06-29,8.364489629285957
TrainValidationSelector,2021-06-30,8.365890296165961
TrainValidationSelector,2021-07-01,8.371051277507004
TrainValidationSelector,2021-07-02,8.378230129015183
TrainValidationSelector,2021-07-06,8.376569200499171
TrainValidationSelector,2021-07-07,8.379507956307629
TrainValidationSelector,2021-07-08,8.371695782786832
TrainValidationSelector,2021-07-09,8.382224241300841
TrainValidationSelector,2021-07-12,8.385679931463628
TrainValidationSelector,2021-07-13,8.382450050868721
TrainValidationSelector,2021-07-14,8.383388036144444
TrainValidationSelector,2021-07-15,8.380115979221909
TrainValidationSelector,2021-07-16,8.372467879472275
TrainValidationSelector,2021-07-19,8.357456308137476
TrainValidationSelector,2021-07-20,8.37155959777659
TrainValidationSelector,2021-07-21,8.379769112519702
TrainValidationSelector,2021-07-22,8.382139394580758
TrainValidationSelector,2021-07-23,8.391838456222855
TrainValidationSelector,2021-07-26,8.394231025064665
TrainValidationSelector,2021-07-27,8.389805914622377
TrainValidationSelector,2021-07-28,8.389614367209498
TrainValidationSelector,2021-07-29,8.393461323439851
TrainValidationSelector,2021-07-30,8.388373795468135
TrainValidationSelector,2021-08-02,8.386688295965568
TrainValidationSelector,2021-08-03,8.394292178362157
TrainValidationSelector,2021-08-04,8.3902258355222
TrainValidationSelector,2021-08-05,8.395846121453793
TrainValidationSelector,2021-08-06,8.397557107395665
TrainValidationSelector,2021-08-09,8.396733247972897
TrainValidationSelector,2021-08-10,8.397687726567705
TrainValidationSelector,2021-08-11,8.399024355594966
TrainValidationSelector,2021-08-12,8.403027573188451
TrainValidationSelector,2021-08-13,8.404714052308098
TrainValidationSelector,2021-08-16,8.407063004021605
TrainValidationSelector,2021-08-17,8.400134052873534
TrainValidationSelector,2021-08-18,8.38973258394828
TrainValidationSelector,2021-08-19,8.390860914318159
TrainValidationSelector,2021-08-20,8.398795537457778
TrainValidationSelector,2021-08-23,8.407094651845314
TrainValidationSelector,2021-08-24,8.408776882590136
TrainValidationSelector,2021-08-25,8.410788738954215
TrainValidationSelector,2021-08-26,8.405510243215744
TrainValidationSelector,2021-08-27,8.413803814842959
TrainValidationSelector,2021-08-30,8.418063620745302
TrainValidationSelector,2021-08-31,8.416900513988217
TrainValidationSelector,2021-09-01,8.417235389878144
TrainValidationSelector,2021-09-02,8.419928576913147
TrainValidationSelector,2021-09-03,8.419595809753494
TrainValidationSelector,2021-09-07,8.416322992348642
TrainValidationSelector,2021-09-08,8.414869256149517
TrainValidationSelector,2021-09-09,8.410262039655855
TrainValidationSelector,2021-09-10,8.402835711442052
TrainValidationSelector,2021-09-13,8.404669025699286
TrainValidationSelector,2021-09-14,8.3994488666288
TrainValidationSelector,2021-09-15,8.407282354310958
TrainValidationSelector,2021-09-16,8.405775955755303
TrainValidationSelector,2021-09-17,8.396630870796143
TrainValidationSelector,2021-09-20,8.38012647190277
TrainValidationSelector,2021-09-21,8.379169926810507
TrainValidationSelector,2021-09-22,8.388434815281103
TrainValidationSelector,2021-09-23,8.40015691708778
TrainValidationSelector,2021-09-24,8.40176301541514
TrainValidationSelector,2021-09-27,8.398664656191102
TrainValidationSelector,2021-09-28,8.379083320036695
TrainValidationSelector,2021-09-29,8.37978508738465
TrainValidationSelector,2021-09-30,8.368698567437912
TrainValidationSelector,2021-10-01,8.378950242657185
TrainValidationSelector,2021-10-04,8.367061402694322
TrainValidationSelector,2021-10-05,8.376800863265835
TrainValidationSelector,2021-10-06,8.38113757757994
TrainValidationSelector,2021-10-07,8.389043485906441
TrainValidationSelector,2021-10-08,8.387258453703353
TrainValidationSelector,2021-10-11,8.380615270052132
TrainValidationSelector,2021-10-12,8.378231869578633
TrainValidationSelector,2021-10-13,8.381452487063992
TrainValidationSelector,2021-10-14,8.3977808600906
TrainValidationSelector,2021-10-15,8.405342458720265
TrainValidationSelector,2021-10-18,8.408916517455156
TrainValidationSelector,2021-10-19,8.416092278556647
TrainValidationSelector,2021-10-20,8.419820680528064
TrainValidationSelector,2021-10-21,8.422733096953328
TrainValidationSelector,2021-10-22,8.421905339375037
TrainValidationSelector,2021-10-25,8.426422524596296
TrainValidationSelector,2021-10-26,8.428147304702149
TrainValidationSelector,2021-10-27,8.423622888463328
TrainValidationSelector,2021-10-28,8.432841587265958
TrainValidationSelector,2021-10-29,8.434972989369069
TrainValidationSelector,2021-11-01,8.436828567773086
TrainValidationSelector,2021-11-02,8.440523224326792
TrainValidationSelector,2021-11-03,8.44683633416497
TrainValidationSelector,2021-11-04,8.451051355772199
TrainValidationSelector,2021-11-05,8.454715946365056
TrainValidationSelector,2021-11-08,8.455561916897711
TrainValidationSelector,2021-11-09,8.452055522146345
TrainValidationSelector,2021-11-10,8.444141822091467
TrainValidationSelector,2021-11-11,8.444637055025236
TrainValidationSelector,2021-11-12,8.451484229855565
TrainValidationSelector,2021-11-15,8.45174193746545
TrainValidationSelector,2021-11-16,8.45534969946892
TrainValidationSelector,2021-11-17,8.453050398475185
TrainValidationSelector,2021-11-18,8.456163401995369
TrainValidationSelector,2021-11-19,8.454837542236863
TrainValidationSelector,2021-11-22,8.451804772782165
TrainValidationSelector,2021-11-23,8.453340578729705
TrainValidationSelector,2021-11-24,8.455003496854363
TrainValidationSelector,2021-11-26,8.433529917361605
TrainValidationSelector,2021-11-29,8.444956076164054
TrainValidationSelector,2021-11-30,8.426794129034732
TrainValidationSelector,2021-12-01,8.415382598321619
TrainValidationSelector,2021-12-02,8.428272179248639
TrainValidationSelector,2021-12-03,8.420844481626817
TrainValidationSelector,2021-12-06,8.432226950056128
TrainValidationSelector,2021-12-07,8.452047474288346
TrainValidationSelector,2021-12-08,8.455310618874334
TrainValidationSelector,2021-12-09,8.448777654373176
TrainValidationSelector,2021-12-10,8.457404945618737
TrainValidationSelector,2021-12-13,8.448740072108667
TrainValidationSelector,2021-12-14,8.44178788924043
TrainValidationSelector,2021-12-15,8.456784555863132
TrainValidationSelector,2021-12-16,8.448573203854721
TrainValidationSelector,2021-12-17,8.438277552676944
TrainValidationSelector,2021-12-20,8.427575373966354
TrainValidationSelector,2021-12-21,8.444281282923779
TrainValidationSelector,2021-12-22,8.454485201134622
TrainValidationSelector,2021-12-23,8.460971116046048
TrainValidationSelector,2021-12-27,8.474161913278992
TrainValidationSelector,2021-12-28,8.473572828679492
TrainValidationSelector,2021-12-29,8.474813289254943
TrainValidationSelector,2021-12-30,8.471942377664336
TrainValidationSelector,2021-12-31,8.469526216660533
TrainValidationSelector,2022-01-03,8.475468859242792
TrainValidationSelector,2022-01-04,8.474545919016373
TrainValidationSelector,2022-01-05,8.4559043522725
TrainValidationSelector,2022-01-06,8.454411400018266
TrainValidationSelector,2022-01-07,8.450490760237587
TrainValidationSelector,2022-01-10,8.449244656189496
TrainValidationSelector,2022-01-11,8.457928932109274
TrainValidationSelector,2022-01-12,8.46047393838397
TrainValidationSelector,2022-01-13,8.446927629296594
TrainValidationSelector,2022-01-14,8.446900398109177
TrainValidationSelector,2022-01-18,8.42903588169915
TrainValidationSelector,2022-01-19,8.41905189293806
TrainValidationSelector,2022-01-20,8.407795699234743
TrainValidationSelector,2022-01-21,8.389437513931032
TrainValidationSelector,2022-01-24,8.391295449435834
TrainValidationSelector,2022-01-25,8.379677035261443
TrainValidationSelector,2022-01-26,8.377841094876725
TrainValidationSelector,2022-01-27,8.373266066522293
TrainValidationSelector,2022-01-28,8.39644677101803
TrainValidationSelector,2022-01-31,8.414975754155334
TrainValidationSelector,2022-02-01,8.422157129997544
TrainValidationSelector,2022-02-02,8.430646939829554
TrainValidationSelector,2022-02-03,8.407544277383325
TrainValidationSelector,2022-02-04,8.411750357515606
TrainValidationSelector,2022-02-07,8.408549717931896
TrainValidationSelector,2022-02-08,8.416749366320987
TrainValidationSelector,2022-02-09,8.430185776068802
TrainValidationSelector,2022-02-10,8.412705618492977
TrainValidationSelector,2022-02-11,8.393991367564457
TrainValidationSelector,2022-02-14,8.390239345203042
TrainValidationSelector,2022-02-15,8.405002871783871
TrainValidationSelector,2022-02-16,8.405692042344436
TrainValidationSelector,2022-02-17,8.385210865857369
TrainValidationSelector,2022-02-18,8.377598316269996
TrainValidationSelector,2022-02-22,8.367281728740881
TrainValidationSelector,2022-02-23,8.349749414475436
TrainValidationSelector,2022-02-24,8.36393124628246
TrainValidationSelector,2022-02-25,8.385231872857588
TrainValidationSelector,2022-02-28,8.383088081627198
TrainValidationSelector,2022-03-01,8.36867431106367
TrainValidationSelector,2022-03-02,8.385706990257148
TrainValidationSelector,2022-03-03,8.380929201683328
TrainValidationSelector,2022-03-04,8.372510767131862
TrainValidationSelector,2022-03-07,8.343688190209674
TrainValidationSelector,2022-03-08,8.336671413180232
TrainValidationSelector,2022-03-09,8.360467624336604
TrainValidationSelector,2022-03-10,8.356672582447704
TrainValidationSelector,2022-03-11,8.344021712472236
TrainValidationSelector,2022-03-14,8.33715540427999
TrainValidationSelector,2022-03-15,8.357636342133492
TrainValidationSelector,2022-03-16,8.379483722227903
TrainValidationSelector,2022-03-17,8.391976995241956
TrainValidationSelector,2022-03-18,8.403301410508835
TrainValidationSelector,2022-03-21,8.403445184466548
TrainValidationSelector,2022-03-22,8.413828892427304
TrainValidationSelector,2022-03-23,8.402721611773671
TrainValidationSelector,2022-03-24,8.416085483056106
TrainValidationSelector,2022-03-25,8.421406506943207
TrainValidationSelector,2022-03-28,8.428594424896723
TrainValidationSelector,2022-03-29,8.440180587155906
TrainValidationSelector,2022-03-30,8.43410190608807
TrainValidationSelector,2022-03-31,8.41905606956671
TrainValidationSelector,2022-04-01,8.422090481648077
TrainValidationSelector,2022-04-04,8.429505214312027
TrainValidationSelector,2022-04-05,8.417468523677314
TrainValidationSelector,2022-04-06,8.407991164800515
TrainValidationSelector,2022-04-07,8.411702361833756
TrainValidationSelector,2022-04-08,8.408861047135415
TrainValidationSelector,2022-04-11,8.392551958381162
TrainValidationSelector,2022-04-12,8.389146669698551
TrainValidationSelector,2022-04-13,8.399312086755312
TrainValidationSelector,2022-04-14,8.387977746041498
TrainValidationSelector,2022-04-18,8.387879753324942
TrainValidationSelector,2022-04-19,8.402976054481563
TrainValidationSelector,2022-04-20,8.402396506056142
TrainValidationSelector,2022-04-21,8.387589488209459
TrainValidationSelector,2022-04-22,8.360622444658057
TrainValidationSelector,2022-04-25,8.364631815403287
TrainValidationSelector,2022-04-26,8.337695619330946
TrainValidationSelector,2022-04-27,8.33956680064697
TrainValidationSelector,2022-04-28,8.361926825374937
TrainValidationSelector,2022-04-29,8.327553251542822
TrainValidationSelector,2022-05-02,8.332179839460418
TrainValidationSelector,2022-05-03,8.33757317828883
TrainValidationSelector,2022-05-04,8.364759329724137
TrainValidationSelector,2022-05-05,8.330834609143485
TrainValidationSelector,2022-05-06,8.323771066415285
TrainValidationSelector,2022-05-09,8.292726218893607
TrainValidationSelector,2022-05-10,8.293856279559803
TrainValidationSelector,2022-05-11,8.278108496963275
TrainValidationSelector,2022-05-12,8.277045618397757
TrainValidationSelector,2022-05-13,8.299328990674148
TrainValidationSelector,2022-05-16,8.296606593647999
TrainValidationSelector,2022-05-17,8.31448741044505
TrainValidationSelector,2022-05-18,8.275657464608418
TrainValidationSelector,2022-05-19,8.269122069441233
TrainValidationSelector,2022-05-20,8.26953584116338
TrainValidationSelector,2022-05-23,8.286808426719858
TrainValidationSelector,2022-05-24,8.279751801256312
TrainValidationSelector,2022-05-25,8.288995474904064
TrainValidationSelector,2022-05-26,8.308514882241695
TrainValidationSelector,2022-05-27,8.332061574226127
TrainValidationSelector,2022-05-31,8.326518131862269
TrainValidationSelector,2022-06-01,8.319679665717741
TrainValidationSelector,2022-06-02,8.336443860624456
TrainValidationSelector,2022-06-03,8.321307697126297
TrainValidationSelector,2022-06-06,8.324117060063918
TrainValidationSelector,2022-06-07,8.332907886923179
TrainValidationSelector,2022-06-08,8.322224668302798
TrainValidationSelector,2022-06-09,8.298339762736768
TrainValidationSelector,2022-06-10,8.268715826931277
TrainValidationSelector,2022-06-13,8.230334469137013
TrainValidationSelector,2022-06-14,8.226092992477712
TrainValidationSelector,2022-06-15,8.238935076760278
TrainValidationSelector,2022-06-16,8.207953986507741
TrainValidationSelector,2022-06-17,8.209834778341357
TrainValidationSelector,2022-06-21,8.23281595727928
TrainValidationSelector,2022-06-22,8.232418404231279
TrainValidationSelector,2022-06-23,8.24214567568819
TrainValidationSelector,2022-06-24,8.270891365276789
TrainValidationSelector,2022-06-27,8.26830573801607
TrainValidationSelector,2022-06-28,8.248898247888745
TrainValidationSelector,2022-06-29,8.24751708462887
TrainValidationSelector,2022-06-30,8.239385803263296
TrainValidationSelector,2022-07-01,8.249185338162025
TrainValidationSelector,2022-07-05,8.251035428460943
TrainValidationSelector,2022-07-06,8.254829968881452
TrainValidationSelector,2022-07-07,8.26900142247215
TrainValidationSelector,2022-07-08,8.268288113691348
TrainValidationSelector,2022-07-11,8.25703346771804
TrainValidationSelector,2022-07-12,8.247817851965708
TrainValidationSelector,2022-07-13,8.243279466576167
TrainValidationSelector,2022-07-14,8.240770168736539
TrainValidationSelector,2022-07-15,8.25857488659019
TrainValidationSelector,2022-07-18,8.251725100183949
TrainValidationSelector,2022-07-19,8.277572370353752
TrainValidationSelector,2022-07-20,8.284049057085888
TrainValidationSelector,2022-07-21,8.293303813076221
TrainValidationSelector,2022-07-22,8.284664657723933
TrainValidationSelector,2022-07-25,8.285424596908076
TrainValidationSelector,2022-07-26,8.275057788097133
TrainValidationSelector,2022-07-27,8.29960724351866
TrainValidationSelector,2022-07-28,8.312028044869662
TrainValidationSelector,2022-07-29,8.325667362118274
TrainValidationSelector,2022-08-01,8.32318007591901
TrainValidationSelector,2022-08-02,8.317147244531183
TrainValidationSelector,2022-08-03,8.331704488306954
TrainValidationSelector,2022-08-04,8.331299033343775
TrainValidationSelector,2022-08-05,8.329711472615422
TrainValidationSelector,2022-08-08,8.328404637869754
TrainValidationSelector,2022-08-09,8.32484159942551
TrainValidationSelector,2022-08-10,8.34474449492098
TrainValidationSelector,2022-08-11,8.345005389184358
TrainValidationSelector,2022-08-12,8.361414195857732
TrainValidationSelector,2022-08-15,8.365637171369158
TrainValidationSelector,2022-08-16,8.3673488784684
TrainValidationSelector,2022-08-17,8.360543126764929
TrainValidationSelector,2022-08-18,8.362191245040037
TrainValidationSelector,2022-08-19,8.349378938130336
TrainValidationSelector,2022-08-22,8.32846066528943
TrainValidationSelector,2022-08-23,8.325876417005563
TrainValidationSelector,2022-08-24,8.328893791332861
TrainValidationSelector,2022-08-25,8.34141745650569
TrainValidationSelector,2022-08-26,8.309034949500685
TrainValidationSelector,2022-08-29,8.301579766770134
TrainValidationSelector,2022-08-30,8.290671243424235
TrainValidationSelector,2022-08-31,8.283007118939215
TrainValidationSelector,2022-09-01,8.285385864718556
TrainValidationSelector,2022-09-02,8.275110336960967
TrainValidationSelector,2022-09-06,8.271397919256236
TrainValidationSelector,2022-09-07,8.288727495359113
TrainValidationSelector,2022-09-08,8.29580205079999
TrainValidationSelector,2022-09-09,8.310600960352872
TrainValidationSelector,2022-09-12,8.319902058477972
TrainValidationSelector,2022-09-13,8.27825402343124
TrainValidationSelector,2022-09-14,8.280114776758223
TrainValidationSelector,2022-09-15,8.26918504708322
TrainValidationSelector,2022-09-16,8.262220647348983
TrainValidationSelector,2022-09-19,8.268242950309348
TrainValidationSelector,2022-09-20,8.257209298975557
TrainValidationSelector,2022-09-21,8.240318686319018
TrainValidationSelector,2022-09-22,8.231421090287686
TrainValidationSelector,2022-09-23,8.214436061976112
TrainValidationSelector,2022-09-26,8.204092538723833
TrainValidationSelector,2022-09-27,8.202272832061253
TrainValidationSelector,2022-09-28,8.22019225930563
TrainValidationSelector,2022-09-29,8.200026776840195
TrainValidationSelector,2022-09-30,8.185737745357999
TrainValidationSelector,2022-10-03,8.21036415744792
TrainValidationSelector,2022-10-04,8.239539811604295
TrainValidationSelector,2022-10-05,8.238101640643325
TrainValidationSelector,2022-10-06,8.227591953255358
TrainValidationSelector,2022-10-07,8.200169969820346
TrainValidationSelector,2022-10-10,8.192166031356972
TrainValidationSelector,2022-10-11,8.185686782900426
TrainValidationSelector,2022-10-12,8.183000802393373
TrainValidationSelector,2022-10-13,8.206702029567342
TrainValidationSelector,2022-10-14,8.18521812517353
TrainValidationSelector,2022-10-17,8.209751999513436
TrainValidationSelector,2022-10-18,8.22100104155441
TrainValidationSelector,2022-10-19,8.214754432655544
TrainValidationSelector,2022-10-20,8.207594106286985
TrainValidationSelector,2022-10-21,8.229968731344105
TrainValidationSelector,2022-10-24,8.242144478851637
TrainValidationSelector,2022-10-25,8.257591657561605
TrainValidationSelector,2022-10-26,8.250814524443433
TrainValidationSelector,2022-10-27,8.245435901255476
TrainValidationSelector,2022-10-28,8.268209323050783
TrainValidationSelector,2022-10-31,8.261573703029736
TrainValidationSelector,2022-11-01,8.256879167378113
TrainValidationSelector,2022-11-02,8.232470280808052
TrainValidationSelector,2022-11-03,8.222076092253952
TrainValidationSelector,2022-11-04,8.23488769904277
TrainValidationSelector,2022-11-07,8.24442353532262
TrainValidationSelector,2022-11-08,8.249490425259651
TrainValidationSelector,2022-11-09,8.23100546058261
TrainValidationSelector,2022-11-10,8.281971148888097
TrainValidationSelector,2022-11-11,8.291797388068476
TrainValidationSelector,2022-11-14,8.283733763364792
TrainValidationSelector,2022-11-15,8.291559629891973
TrainValidationSelector,2022-11-16,8.283821082252384
TrainValidationSelector,2022-11-17,8.280798543290087
TrainValidationSelector,2022-11-18,8.285141799925684
TrainValidationSelector,2022-11-21,8.281890926366563
TrainValidationSelector,2022-11-22,8.294756457362695
TrainValidationSelector,2022-11-23,8.300668442812563
TrainValidationSelector,2022-11-25,8.300171882694874
TrainValidationSelector,2022-11-28,8.28536263197048
TrainValidationSelector,2022-11-29,8.284211794399681
TrainValidationSelector,2022-11-30,8.313095801689773
TrainValidationSelector,2022-12-01,8.312971742276432
TrainValidationSelector,2022-12-02,8.311385082502412
TrainValidationSelector,2022-12-05,8.29384812184368
TrainValidationSelector,2022-12-06,8.279588024631023
TrainValidationSelector,2022-12-07,8.277630687037595
TrainValidationSelector,2022-12-08,8.28452416772689
TrainValidationSelector,2022-12-09,8.278047208587097
TrainValidationSelector,2022-12-12,8.291514284872003
TrainValidationSelector,2022-12-13,8.298591396962568
TrainValidationSelector,2022-12-14,8.292387603317675
TrainValidationSelector,2022-12-15,8.26799041200386
TrainValidationSelector,2022-12-16,8.256512227050031
TrainValidationSelector,2022-12-19,8.247661872202148
TrainValidationSelector,2022-12-20,8.248769525120307
TrainValidationSelector,2022-12-21,8.262458556134451
TrainValidationSelector,2022-12-22,8.249129064603181
TrainValidationSelector,2022-12-23,8.254235986298216
TrainValidationSelector,2022-12-27,8.250230886854467
TrainValidationSelector,2022-12-28,8.239066684532672
TrainValidationSelector,2022-12-29,8.255150408612465
TrainValidationSelector,2022-12-30,8.25305454961225
TrainValidationSelector,2023-01-03,8.249371049302413
TrainValidationSelector,2023-01-04,8.256136011651272
TrainValidationSelector,2023-01-05,8.245737997599841
TrainValidationSelector,2023-01-06,8.266897783646282
TrainValidationSelector,2023-01-09,8.266888591380678
TrainValidationSelector,2023-01-10,8.273803302548822
TrainValidationSelector,2023-01-11,8.28618728620987
TrainValidationSelector,2023-01-12,8.289837851968272
TrainValidationSelector,2023-01-13,8.293659030138695
TrainValidationSelector,2023-01-17,8.291441052528745
TrainValidationSelector,2023-01-18,8.276318487951302
TrainValidationSelector,2023-01-19,8.26911481610335
TrainValidationSelector,2023-01-20,8.287010076927096
TrainValidationSelector,2023-01-23,8.298665040256319
TrainValidationSelector,2023-01-24,8.298290602682977
TrainValidationSelector,2023-01-25,8.298376310820847
TrainValidationSelector,2023-01-26,8.308824742667058
TrainValidationSelector,2023-01-27,8.311149726305842
TrainValidationSelector,2023-01-30,8.29917717141984
TrainValidationSelector,2023-01-31,8.312932657574649
TrainValidationSelector,2023-02-01,8.32350565165547
TrainValidationSelector,2023-02-02,8.337373390228912
TrainValidationSelector,2023-02-03,8.327705169206789
TrainValidationSelector,2023-02-06,8.321913946442322
TrainValidationSelector,2023-02-07,8.333631579586509
TrainValidationSelector,2023-02-08,8.323139194816685
TrainValidationSelector,2023-02-09,8.314510625497928
TrainValidationSelector,2023-02-10,8.316648408538518
TrainValidationSelector,2023-02-13,8.327513426400994
TimeWeightedValidationSelector,2010-01-04,7.01375829003922
TimeWeightedValidationSelector,2010-01-05,7.014118005519513
TimeWeightedValidationSelector,2010-01-06,7.014442628781411
TimeWeightedValidationSelector,2010-01-07,7.01473180132493
TimeWeightedValidationSelector,2010-01-08,7.014979507708329
TimeWeightedValidationSelector,2010-01-11,7.015181476961242
TimeWeightedValidationSelector,2010-01-12,7.015335202795903
TimeWeightedValidationSelector,2010-01-13,7.015456241972413
TimeWeightedValidationSelector,2010-01-14,7.015531325576128
TimeWeightedValidationSelector,2010-01-15,7.015556639755546
TimeWeightedValidationSelector,2010-01-19,7.015549898404074
TimeWeightedValidationSelector,2010-01-20,7.01549091676088
TimeWeightedValidationSelector,2010-01-21,7.015396901967608
TimeWeightedValidationSelector,2010-01-22,7.015298763402066
TimeWeightedValidationSelector,2010-01-25,7.0152327031184845
TimeWeightedValidationSelector,2010-01-26,7.015191163549511
TimeWeightedValidationSelector,2010-01-27,7.015180917697087
TimeWeightedValidationSelector,2010-01-28,7.015194042736663
TimeWeightedValidationSelector,2010-01-29,7.0152498665282765
TimeWeightedValidationSelector,2010-02-01,7.01536452146667
TimeWeightedValidationSelector,2010-02-02,7.015515189024758
TimeWeightedValidationSelector,2010-02-03,7.015681181060206
